股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
568,2024-01-11,4224.0935128,4262.56622976,4295.241688,4172.18169608,7432187.0,1198260185.26,2.91,32.94,0.5075,0.7788
568,2024-01-12,4242.539336,4202.48554848,4264.9378356,4183.24919,7058674.0,1130296529.9,1.92,-60.08,0.482,-1.4095
568,2024-01-15,4182.72216648,4170.073602,4223.56648928,4145.30349656,8316494.0,1318959844.18,1.86,-32.41,0.5679,-0.7713
568,2024-01-16,4163.485808,4181.9316312,4229.363748,4141.0873084,7218562.0,1145707382.2,2.12,11.86,0.4929,0.2844
568,2024-01-17,4170.60062552,4052.8108688,4174.28979016,4052.8108688,10084599.0,1569095091.78,2.9,-129.12,0.6886,-3.0876
568,2024-01-18,4031.729928,4127.38469688,4133.97249088,4005.64226376,8876219.0,1366280019.04,3.17,74.57,0.6061,1.8401
568,2024-01-19,4127.38469688,4158.2155728,4176.661396,4086.54037408,7425837.0,1168824262.95,2.18,30.83,0.507,0.747
568,2024-01-22,4160.58717864,4063.61485096,4162.43176096,4044.905516,7862988.0,1224811062.5,2.83,-94.6,0.5369,-2.275
568,2024-01-23,4037.79069848,4047.01361008,4110.51994424,4012.23005776,7641537.0,1173200795.14,2.42,-16.6,0.5218,-0.4085
568,2024-01-24,4057.81759224,3998.52744624,4066.77699208,3901.2916068,12776821.0,1923356899.9,4.09,-48.49,0.8724,-1.1981
568,2024-01-25,3979.027576,4105.5132208,4118.6888088,3957.9466352,12170797.0,1866089715.68,4.02,106.99,0.831,2.6756
568,2024-01-26,4086.54037408,4089.17549168,4150.31022,4051.49331,8520034.0,1323957257.18,2.41,-16.34,0.5818,-0.3979
568,2024-01-29,4092.3376328,4133.1819556,4240.95826544,4090.49305048,10911918.0,1728877762.65,3.68,44.01,0.7451,1.0762
568,2024-01-30,4111.04696776,3952.6764,4114.47262064,3930.2779004,10044721.0,1517908080.0,4.46,-180.51,0.6859,-4.3672
568,2024-01-31,3939.500812,3868.3526368,3970.85871144,3865.45400744,8983556.0,1328799101.7,2.67,-84.32,0.6134,-2.1333
568,2024-02-01,3868.61614856,3871.77828968,3921.0549888,3857.02163112,8038203.0,1186615477.95,1.66,3.43,0.5489,0.0886
568,2024-02-02,3885.74441296,3800.10309096,3925.0076652,3689.42815176,10827629.0,1572115105.89,6.08,-71.68,0.7393,-1.8512
568,2024-02-05,3755.56960352,3813.80570248,3873.88638376,3719.20498064,12918892.0,1866271827.89,4.07,13.7,0.8821,0.3606
568,2024-02-06,3794.04232048,4043.5879572,4049.12170416,3773.22489144,14421104.0,2169139800.47,7.23,229.78,0.9847,6.025
568,2024-02-07,4102.61459144,4105.5132208,4133.1819556,4027.25022808,13747038.0,2130722516.94,2.62,61.93,0.9387,1.5314
568,2024-02-08,4125.01309104,4049.12170416,4149.51968472,4010.6489872,11505068.0,1775033373.76,3.38,-56.39,0.7856,-1.3736
568,2024-02-19,4216.18816,4088.3849564,4229.363748,4047.01361008,11972115.0,1873501585.59,4.5,39.26,0.8175,0.9697
568,2024-02-20,4083.1147212,4041.47986312,4119.21583232,3979.29108776,9012011.0,1379051518.29,3.42,-46.91,0.6154,-1.1473
568,2024-02-21,4017.2367812,4296.82275856,4370.86956312,3992.99369928,16941646.0,2713988993.74,9.35,255.34,1.1568,6.3181
568,2024-02-22,4242.80284776,4358.4845104,4369.0249808,4231.9988656,10783604.0,1759632658.79,3.19,61.66,0.7349,1.4351
568,2024-02-23,4347.15350472,4453.348744,4527.1320368,4293.9241292,12765675.0,2152436230.11,5.35,94.86,0.87,2.1765
568,2024-02-26,4442.28125008,4462.30814384,4582.20599464,4414.08549176,10554916.0,1797880491.63,3.78,8.96,0.7194,0.2012
568,2024-02-27,4440.43666776,4477.59182592,4487.34176104,4404.33555664,6900187.0,1163239526.78,1.86,15.28,0.4703,0.3425
568,2024-02-28,4506.051096,4461.2540968,4574.5641536,4453.61225576,8642338.0,1479845802.64,2.7,-16.34,0.589,-0.3649
568,2024-02-29,4442.28125008,4631.219182,4634.90834664,4427.26107976,9594209.0,1662050403.12,4.65,169.97,0.6539,3.8098
568,2024-03-01,4631.48269376,4633.06376432,4677.33374,4570.6114772,6044708.0,1060963071.12,2.3,1.84,0.412,0.0398
568,2024-03-04,4600.65181784,4495.5106256,4631.219182,4473.63914952,9553057.0,1639239454.66,3.4,-137.55,0.6511,-2.9689
568,2024-03-05,4486.55122576,4545.57786,4556.38184216,4462.04463208,7689984.0,1317117054.66,2.1,50.07,0.5241,1.1137
568,2024-03-06,4545.05083648,4446.23392648,4557.69940096,4439.90964424,7504580.0,1271872599.54,2.59,-99.34,0.5115,-2.1855
568,2024-03-07,4457.3014204,4407.49769776,4478.90938472,4393.26806272,5243799.0,881856192.88,1.93,-38.74,0.3574,-0.8712
568,2024-03-08,4412.24090944,4369.81551608,4439.64613248,4308.94429952,6994242.0,1155777255.79,2.97,-37.68,0.4767,-0.855
568,2024-03-11,4393.00455096,4556.1183304,4558.753448,4376.9303336,10423939.0,1778472005.92,4.16,186.3,0.7104,4.2634
568,2024-03-12,4596.17211792,4900.52820072,4936.8928236,4571.929036,18061801.0,3290011203.79,8.01,344.41,1.231,7.5593
568,2024-03-13,4874.96756,4889.72421856,4966.66965248,4838.86644888,10430650.0,1944935186.47,2.61,-10.8,0.7109,-0.2205
568,2024-03-14,4874.44053648,4928.19693552,5017.2639104,4822.79223152,12137680.0,2263392824.67,3.98,38.47,0.8272,0.7868
568,2024-03-15,4924.24425912,4943.4806176,5053.89204504,4893.67689496,7671098.0,1444274087.22,3.25,15.28,0.5228,0.3101
568,2024-03-18,5000.92618128,4906.5889712,5002.7707636,4856.5217368,8414044.0,1568290585.32,2.96,-36.89,0.5735,-0.7463
568,2024-03-19,4883.13642456,5026.22331024,5052.31097448,4849.40691928,11043440.0,2090281353.42,4.14,119.63,0.7527,2.4382
568,2024-03-20,4980.63577576,4985.6424992,5042.82455112,4968.5142348,6526747.0,1236440881.23,1.48,-40.58,0.4448,-0.8074
568,2024-03-21,5012.25718696,5014.6287928,5120.0334968,4969.56828184,6164273.0,1174836545.49,3.02,28.99,0.4201,0.5814
568,2024-03-22,4989.06815208,4825.95437264,5006.45992824,4790.90730856,9547988.0,1758141806.46,4.3,-188.67,0.6507,-3.7625
568,2024-03-25,4809.08962,4827.5354432,4875.49458352,4736.09686248,7152988.0,1303116159.64,2.89,1.58,0.4875,0.0328
568,2024-03-26,4822.265208,4935.83877656,4966.66965248,4809.08962,6833244.0,1273401497.81,3.26,108.3,0.4657,2.2434
568,2024-03-27,4958.76429968,4860.4744132,4959.2913232,4848.87989576,4560896.0,848527175.2,2.24,-75.36,0.3108,-1.5269
568,2024-03-28,4848.87989576,4876.54863056,4945.06168816,4828.32597848,4942679.0,917431822.62,2.4,16.07,0.3369,0.3307
568,2024-03-29,4876.2851188,4864.16357784,4924.50777088,4827.00841968,3202824.0,591057160.93,2.0,-12.39,0.2183,-0.254
568,2024-04-01,4901.05522424,5042.2975276,5138.47932,4900.79171248,9172029.0,1762557751.42,4.89,178.13,0.6251,3.6622
568,2024-04-02,5083.1418504,5032.28408072,5098.952556,5011.46665168,5921008.0,1135811345.84,1.74,-10.01,0.4035,-0.1986
568,2024-04-03,5085.776968,5074.44596232,5164.56698424,5019.899028,5712241.0,1104634828.18,2.87,42.16,0.3893,0.8378
568,2024-04-08,5019.899028,4751.1170328,5019.899028,4747.95489168,13822713.0,2526801078.78,5.36,-323.33,0.9421,-6.3717
568,2024-04-09,4743.21168,4695.51605144,4815.94092576,4684.44855752,6885682.0,1234023228.97,2.77,-55.6,0.4693,-1.1703
568,2024-04-10,4690.77283976,4629.9016232,4713.69836288,4577.98980648,7959042.0,1397639111.96,2.89,-65.61,0.5424,-1.3974
568,2024-04-11,4611.71931176,4696.83361024,4730.036092,4567.71284784,7182692.0,1266944532.09,3.51,66.93,0.4895,1.4456
568,2024-04-12,4689.71879272,4502.36193136,4740.04953888,4492.875508,8887567.0,1540563423.93,5.26,-194.47,0.6057,-4.1405
568,2024-04-15,4506.051096,4767.98178544,4784.84653808,4506.051096,10051216.0,1799067809.25,6.19,265.62,0.685,5.8996
568,2024-04-16,4759.0223856,4645.7123288,4761.13047968,4637.806976,5798073.0,1031422899.51,2.59,-122.27,0.3952,-2.5644
568,2024-04-17,4638.07048776,4661.5230344,4685.2390928,4601.17884136,4694972.0,828134715.64,1.81,15.81,0.32,0.3403
568,2024-04-18,4653.6176816,4695.51605144,4790.11677328,4586.68569456,5822460.0,1039986512.64,4.36,33.99,0.3968,0.7292
568,2024-04-19,4639.1245348,4629.37459968,4676.54320472,4585.63164752,5599170.0,981325098.46,1.94,-66.14,0.3816,-1.4086
568,2024-04-22,4664.158152,4696.04307496,4782.47493224,4637.806976,7078999.0,1268357474.96,3.13,66.67,0.4825,1.4401
568,2024-04-23,4693.1444456,4769.562856,4781.94790872,4647.0298876,7443226.0,1337291907.45,2.87,73.52,0.5073,1.5656
568,2024-04-24,4794.06944968,4798.28563784,4821.73818448,4744.5292388,6762313.0,1229583671.22,1.62,28.72,0.4609,0.6022
568,2024-04-25,4771.14392656,4742.42114472,4803.8193848,4696.83361024,5464423.0,984211151.78,2.23,-55.86,0.3724,-1.1643
568,2024-04-26,4743.21168,4912.38622992,4948.7508528,4742.68465648,8698726.0,1605714486.85,4.35,169.97,0.5929,3.5839
568,2024-04-29,5005.4058812,4980.372264,5130.04694368,4854.41364272,15696298.0,2983160453.21,5.61,67.99,1.0698,1.384
568,2024-04-30,4980.372264,4903.9538536,5060.21632728,4903.69034184,8067781.0,1524012095.06,3.14,-76.42,0.5499,-1.5344
568,2024-05-06,4971.41286416,5100.2701148,5209.89100696,4971.41286416,15205669.0,2958518425.16,4.86,196.32,1.0363,4.0032
568,2024-05-07,5100.53362656,5102.11469712,5119.24296152,5029.91247488,7435621.0,1433480840.78,1.75,1.84,0.5068,0.0362
568,2024-05-08,5102.37820888,5032.28408072,5117.3983792,4996.1829696,5503315.0,1052275041.42,2.38,-69.83,0.3751,-1.3687
568,2024-05-09,5015.15581632,5021.48009856,5064.6960272,4987.75059328,5463323.0,1039564033.1,1.53,-10.8,0.3723,-0.2147
568,2024-05-10,5033.074616,4926.08884144,5054.1555568,4891.83231264,8328942.0,1561088278.21,3.23,-95.39,0.5677,-1.8997
568,2024-05-13,4874.96756,4763.76559728,4877.6026776,4721.34020392,14152557.0,2558830154.86,3.17,-162.32,0.9646,-3.2952
568,2024-05-14,4751.64405632,4794.06944968,4827.5354432,4714.2253864,7703616.0,1395084255.38,2.38,30.3,0.525,0.6361
568,2024-05-15,4790.11677328,4764.81964432,4816.20443752,4743.21168,4642722.0,839447888.54,1.52,-29.25,0.3164,-0.6101
568,2024-05-16,4764.81964432,4884.98100688,4922.3996768,4727.4009744,9257543.0,1702407345.88,4.09,120.16,0.6309,2.5218
568,2024-05-17,4863.90006608,5002.7707636,5009.88558112,4858.62983088,8131801.0,1523526471.48,3.1,117.79,0.5542,2.4113
568,2024-05-20,5019.37200448,5078.92566224,5203.0397012,5014.6287928,11069872.0,2149452050.57,3.77,76.15,0.7545,1.5223
568,2024-05-21,5050.46639216,5050.72990392,5082.35131512,5004.0883224,4400953.0,842187002.87,1.54,-28.2,0.2999,-0.5552
568,2024-05-22,5037.0272924,4927.93342376,5056.26365088,4896.31201256,6859331.0,1286111963.91,3.17,-122.8,0.4675,-2.4313
568,2024-05-23,4914.75783576,4839.3934724,4970.88584064,4830.96109608,4797446.0,886462762.61,2.84,-88.54,0.327,-1.7967
568,2024-05-24,4835.70430776,4777.4682088,4838.86644888,4745.8467976,5902297.0,1071190383.6,1.92,-61.93,0.4023,-1.2796
568,2024-05-27,4777.4682088,4762.18452672,4795.914032,4718.96859808,7197809.0,1297706585.62,1.61,-15.28,0.4906,-0.3199
568,2024-05-28,4764.2926208,4752.4345916,4833.59621368,4724.7658568,5500677.0,995107440.13,2.29,-9.75,0.3749,-0.2047
568,2024-05-29,4743.21168,4717.12401576,4780.1033264,4697.36063376,5091552.0,914775406.01,1.74,-35.31,0.347,-0.743
568,2024-05-30,4703.94842776,4587.7397416,4715.80645696,4571.929036,10324391.0,1805756353.8,3.05,-129.38,0.7036,-2.7429
568,2024-05-31,4604.868006,4607.5031236,4658.09738152,4594.3275356,4974678.0,873110646.14,1.39,19.76,0.339,0.4308
568,2024-06-03,4624.631388,4591.16539448,4653.6176816,4559.01695976,6278177.0,1095347564.53,2.05,-16.34,0.4279,-0.3546
568,2024-06-04,4591.16539448,4625.15841152,4634.64483488,4555.06428336,5376882.0,939068021.89,1.73,33.99,0.3665,0.7404
568,2024-06-05,4610.66526472,4531.87524848,4651.77309928,4529.50364264,7852435.0,1362188176.06,2.64,-93.28,0.5352,-2.0169
568,2024-06-06,4531.87524848,4452.82172048,4544.78732472,4410.65983888,10991394.0,1859322332.19,2.96,-79.05,0.7491,-1.7444
568,2024-06-07,4471.00403192,4379.03842768,4493.13901976,4361.91016328,8792197.0,1468307293.36,2.95,-73.78,0.5992,-1.657
568,2024-06-11,4347.94404,4200.64096616,4364.28176912,4160.32366688,16667945.0,2664672324.81,4.66,-178.4,1.136,-4.0739
568,2024-06-12,4173.23574312,4171.3911608,4248.60010648,4152.41831408,9619315.0,1534490955.62,2.29,-29.25,0.6556,-0.6963
568,2024-06-13,4177.45193128,4107.88482664,4201.16798968,4094.70923864,10873633.0,1702512104.26,2.55,-63.51,0.7411,-1.5224
568,2024-06-14,4095.23626216,4110.783456,4131.8643968,3991.93965224,15498858.0,2388801977.24,3.41,2.9,1.0563,0.0706
568,2024-06-17,4060.97973336,4143.45891424,4158.2155728,4014.07464008,10623903.0,1649943749.1,3.51,32.68,0.7241,0.7949
568,2024-06-18,4134.4995144,4062.82431568,4188.25591344,4052.8108688,8669240.0,1351009057.1,3.27,-80.63,0.5908,-1.9461
568,2024-06-19,4059.92568632,4040.42581608,4108.41185016,4026.4596928,7712267.0,1188349644.62,2.02,-22.4,0.5256,-0.5513
568,2024-06-20,4031.729928,3993.78423456,4065.45943328,3971.1222232,7486098.0,1136924282.13,2.33,-46.64,0.5102,-1.1544
568,2024-06-21,3987.98697584,3955.04800584,4010.91249896,3895.49434808,10141964.0,1517417107.79,2.89,-38.74,0.6912,-0.9699
568,2024-06-24,3847.53520776,3939.500812,4001.95309912,3839.3663432,11597570.0,1724063194.54,4.11,-15.55,0.7904,-0.3931
568,2024-06-25,3935.5481356,3962.95335864,3989.83155816,3909.1969596,8095547.0,1215581583.3,2.05,23.45,0.5517,0.5953
568,2024-06-26,3934.49408856,3934.75760032,4002.7436344,3900.50107152,7907701.0,1182813390.6,2.58,-28.2,0.5389,-0.7115
568,2024-06-27,3921.0549888,3904.71725968,3925.0076652,3870.9877544,5600374.0,828964292.94,1.37,-30.04,0.3817,-0.7635
568,2024-06-28,3848.5892548,3781.13024424,3913.149636,3758.9952564,13164234.0,1904233400.44,3.95,-123.59,0.8972,-3.1651
568,2024-07-01,3757.94120936,3768.218168,3793.51529696,3668.87423448,12037281.0,1702014330.71,3.3,-12.91,0.8204,-0.3415
568,2024-07-02,3749.24532128,3794.30583224,3861.7648428,3728.95491576,11080352.0,1599850814.68,3.52,26.09,0.7552,0.6923
568,2024-07-03,3797.2044616,3757.94120936,3838.31229616,3730.79949808,7411027.0,1063472576.54,2.83,-36.36,0.5051,-0.9584
568,2024-07-04,3755.04258,3676.25256376,3778.49512664,3676.25256376,8081792.0,1138483177.64,2.72,-81.69,0.5508,-2.1738
568,2024-07-05,3665.71209336,3619.86104712,3699.44159864,3581.65184192,8391987.0,1154001399.4,3.2,-56.39,0.5719,-1.5339
568,2024-07-08,3610.111112,3539.22644856,3619.86104712,3522.88871944,8128816.0,1098469328.65,2.68,-80.63,0.554,-2.2276
568,2024-07-09,3538.9629368,3582.4423772,3607.4759944,3491.79433176,10382736.0,1395010629.36,3.27,43.22,0.7076,1.2211
568,2024-07-10,3557.93578352,3517.881996,3617.22592952,3504.706408,9332737.0,1261295700.73,3.14,-64.56,0.6361,-1.8021
568,2024-07-11,3557.40876,3606.1584356,3668.0836992,3538.43591328,12913766.0,1771407195.18,3.69,88.28,0.8801,2.5094
568,2024-07-12,3607.4759944,3606.94897088,3634.61770568,3552.1385248,10943936.0,1491746944.76,2.29,0.79,0.7459,0.0219
568,2024-07-15,3578.4897008,3644.3676408,3662.28644048,3569.2667892,8059207.0,1111495989.67,2.58,37.42,0.5493,1.0374
568,2024-07-16,3636.462288,3625.13128232,3656.75269352,3596.935524,8052871.0,1107256865.59,1.64,-19.24,0.5488,-0.5278
568,2024-07-17,3620.6515824,3729.21842752,3741.866992,3603.523318,11459169.0,1605696454.53,3.82,104.09,0.781,2.8713
568,2024-07-18,3728.691404,3765.5830504,3802.73820856,3702.60373976,10992666.0,1569427783.42,2.69,36.36,0.7492,0.9751
568,2024-07-19,3747.66425072,3873.09584848,3876.52150136,3726.0562864,10743292.0,1561896665.74,4.0,107.51,0.7322,2.8551
568,2024-07-22,3873.622872,3749.7723448,3893.12274224,3749.24532128,10666854.0,1540332610.13,3.71,-123.32,0.727,-3.1841
568,2024-07-23,3739.2318744,3569.00327744,3768.218168,3569.00327744,12454860.0,1722736124.37,5.31,-180.77,0.8488,-4.8208
568,2024-07-24,3556.0912012,3530.53056048,3606.94897088,3510.76717848,9110998.0,1228183494.71,2.69,-38.47,0.621,-1.078
568,2024-07-25,3507.86854912,3466.76071456,3554.51013064,3433.5582328,11499191.0,1516184640.3,3.43,-63.77,0.7837,-1.8062
568,2024-07-26,3465.97017928,3421.17318008,3516.82794896,3399.301704,11522174.0,1503397187.59,3.39,-45.59,0.7853,-1.315
568,2024-07-29,3422.75425064,3326.30894648,3437.24739744,3320.248176,10746206.0,1371108753.5,3.42,-94.86,0.7324,-2.7729
568,2024-07-30,3293.897,3302.59288808,3311.55228792,3246.72839496,10665891.0,1327700251.69,1.95,-23.72,0.7269,-0.713
568,2024-07-31,3301.53884104,3443.04465616,3459.9094088,3253.0526772,14191851.0,1823517251.98,6.26,140.45,0.9672,4.2528
596,2024-01-02,583.87653732,565.06131048,586.42049704,563.1974192,1885057.0,425811834.47,3.96,-21.31,0.4613,-3.634
596,2024-01-03,562.6936648,547.27878016,565.464314,541.2841028,2527687.0,551231586.42,4.28,-17.78,0.6186,-3.147
596,2024-01-04,544.054752,532.8462166,546.573524,528.33761472,2067187.0,438240012.44,3.33,-14.43,0.5059,-2.6372
596,2024-01-05,529.77331476,535.91911844,541.48560456,527.73310944,1555716.0,332273437.49,2.58,3.07,0.3807,0.5767
596,2024-01-08,538.0096992,538.387515,546.573524,533.979664,1861994.0,399987396.57,2.35,2.47,0.4557,0.4606
596,2024-01-09,534.91160964,532.31727448,536.39768512,521.385804,2005468.0,421541310.34,2.79,-6.07,0.4908,-1.1275
596,2024-01-10,531.43570428,531.98983412,540.0247168,527.45604452,1313788.0,278256848.47,2.36,-0.33,0.3215,-0.0615
596,2024-01-11,529.1939972,536.22137108,539.017208,525.163962,1303257.0,275997011.7,2.6,4.23,0.319,0.7954
596,2024-01-12,534.03003944,540.93147472,544.33181692,529.6977516,1412884.0,302744637.13,2.73,4.71,0.3458,0.8784
596,2024-01-15,537.8837606,535.06273596,548.5885416,531.460892,1661283.0,355766627.41,3.17,-5.87,0.4066,-1.0849
596,2024-01-16,533.57666048,538.96683256,542.795366,530.02519196,1314195.0,279835764.55,2.39,3.9,0.3216,0.7297
596,2024-01-17,538.96683256,524.4083304,539.017208,524.1564532,1661327.0,348925975.42,2.76,-14.56,0.4066,-2.7012
596,2024-01-18,520.5042338,531.38532884,532.26689904,514.8369968,1492130.0,309294477.99,3.32,6.98,0.3652,1.3305
596,2024-01-19,526.9271024,539.36983608,543.50062216,526.90191468,1362771.0,290427461.75,3.12,7.98,0.3335,1.5026
596,2024-01-22,537.58150796,521.43617944,538.6393922,519.47153728,1755740.0,368573442.93,3.55,-17.93,0.4297,-3.3249
596,2024-01-23,521.28505312,521.8895584,531.8387078,513.829488,1466392.0,303279415.32,3.45,0.45,0.3589,0.0869
596,2024-01-24,522.92225492,523.47638476,527.10341644,509.6735142,1401285.0,288621304.77,3.34,1.59,0.3429,0.3041
596,2024-01-25,523.45119704,535.23905,536.2465588,518.867032,1925878.0,404338592.84,3.32,11.76,0.4713,2.247
596,2024-01-26,532.89659204,533.32478328,542.795366,529.34512352,1538484.0,327030983.07,2.51,-1.91,0.3765,-0.3576
596,2024-01-29,533.32478328,529.6977516,545.54082748,517.15426704,1915637.0,406588925.38,5.32,-3.63,0.4688,-0.6801
596,2024-01-30,524.38314268,505.74422988,528.91693228,504.98859828,2194130.0,445356665.5,4.52,-23.95,0.537,-4.5221
596,2024-01-31,505.69385444,501.53788064,507.7844352,492.14286108,1681296.0,334150729.33,3.09,-4.21,0.4115,-0.8317
596,2024-02-01,499.4724876,503.90552632,510.05133,497.60859632,1455016.0,291260459.1,2.48,2.37,0.3561,0.4721
596,2024-02-02,505.99610708,515.4666898,525.163962,501.63863152,2296544.0,469679064.41,4.67,11.56,0.5621,2.2943
596,2024-02-05,506.22279656,529.49624984,535.94430616,503.85515088,2331440.0,483289415.87,6.23,14.03,0.5706,2.7217
596,2024-02-06,529.39549896,553.1223312,554.30615404,526.423348,2626637.0,570159240.27,5.27,23.63,0.6428,4.462
596,2024-02-07,553.1223312,565.464314,565.464314,546.0697696,2476656.0,551169898.09,3.51,12.34,0.6061,2.2313
596,2024-02-08,565.61544032,554.12984,581.30738988,549.5960504,1962099.0,436870510.54,5.61,-11.33,0.4802,-2.0045
596,2024-02-19,569.242472,557.47980676,580.92957408,551.611068,2072424.0,464805760.53,5.29,3.35,0.5072,0.6045
596,2024-02-20,555.6411032,549.36936092,562.39141216,541.7878572,1418725.0,309452118.51,3.7,-8.11,0.3472,-1.4548
596,2024-02-21,541.38485368,570.65298432,579.61981264,539.5209624,2536118.0,568100495.24,7.3,21.28,0.6207,3.8742
596,2024-02-22,565.81694208,566.42144736,571.761244,559.64595068,1893349.0,424738066.84,2.12,-4.23,0.4634,-0.7415
596,2024-02-23,566.2199456,565.11168592,572.2649984,558.6636296,1381300.0,309574396.18,2.4,-1.31,0.3381,-0.2312
596,2024-02-26,560.52752088,559.167384,568.58759128,552.9963926,1280867.0,284259432.58,2.76,-5.94,0.3135,-1.0519
596,2024-02-27,554.8854716,552.870454,557.4042436,545.59120292,1737125.0,379010793.55,2.11,-6.3,0.4251,-1.1261
596,2024-02-28,551.25843992,545.6919538,557.88281028,545.6919538,1653948.0,361581728.5,2.21,-7.18,0.4048,-1.2984
596,2024-02-29,544.054752,551.93850836,552.240761,543.425059,2034870.0,442338776.04,1.62,6.25,0.498,1.1447
596,2024-03-01,547.93366088,557.93318572,559.87264016,545.314138,1902611.0,418045122.76,2.64,5.99,0.4656,1.0861
596,2024-03-04,555.84260496,564.85980872,565.9680684,555.84260496,1863923.0,416582842.3,1.81,6.93,0.4562,1.2415
596,2024-03-05,562.59291392,582.0882092,584.30472856,561.686156,2416284.0,551738473.73,4.0,17.23,0.5914,3.05
596,2024-03-06,581.53407936,577.0506652,594.98432184,575.0356476,1862330.0,431958507.32,3.43,-5.04,0.4558,-0.8654
596,2024-03-07,575.6653406,584.32991628,593.49824636,575.58977744,1530438.0,356243534.34,3.1,7.28,0.3746,1.2615
596,2024-03-08,582.79346536,576.64766168,588.10807428,571.761244,990071.0,226899562.79,2.8,-7.68,0.2423,-1.3147
